YEAR,MONTH,LAKE,STATE_PROV,SPECIES,NO_STOCKED,AGEMONTH,WEIGHT
2008,4,ER,NY,RBT,20000,12,454
2008,4,ER,NY,RBT,40000,12,672
2008,5,ER,NY,RBT,1800,12,46
2008,4,ER,NY,RBT,5000,16,556
2009,4,ER,NY,LAT,523,16,25
2009,4,ER,NY,BNT,8350,16,1052
2009,4,ER,NY,BNT,8350,16,1052
2009,4,ER,NY,BNT,4170,16,406
2009,4,ER,NY,BNT,16700,16,2164
2009,11,ER,NY,BNT,25000,12,1134
2009,3,ER,NY,RBT,10000,12,189
2009,3,ER,NY,RBT,10000,12,189
2009,3,ER,NY,RBT,20000,12,378
2009,3,ER,NY,RBT,20000,12,378
2009,3,ER,NY,RBT,20000,12,378
2009,4,ER,NY,RBT,10000,12,168
2009,4,ER,NY,RBT,15000,12,252
2009,4,ER,NY,RBT,10000,12,168
2009,4,ER,NY,RBT,10000,13,227
2009,4,ER,NY,RBT,40000,12,672
2009,4,ER,NY,RBT,90000,12,1512
2009,4,ER,NY,RBT,17000,12,536
2009,4,ER,NY,RBT,3780,12,486
2009,4,ER,NY,RBT,940,12,121
2010,4,ER,NY,BNT,8330,16,945
2010,4,ER,NY,BNT,8330,16,945
2010,4,ER,NY,BNT,4170,16,391
2010,4,ER,NY,BNT,16660,16,1889
2010,7,ER,NY,BNT,40000,7,367
2010,4,ER,NY,RBT,12000,12,181
2010,4,ER,NY,RBT,12000,12,181
2010,4,ER,NY,RBT,24000,12,363
2010,4,ER,NY,RBT,23790,12,386
2010,4,ER,NY,RBT,23790,12,386
2010,4,ER,NY,RBT,47580,12,771
2010,4,ER,NY,RBT,11890,12,200
2010,4,ER,NY,RBT,17840,12,300
2010,4,ER,NY,RBT,11890,12,200
2010,4,ER,NY,RBT,107040,12,1798
2010,5,ER,NY,RBT,11890,13,308
2010,4,ER,NY,RBT,3890,12,478
2010,4,ER,NY,RBT,970,12,119
2010,10,ER,NY,RBT,25000,10,74
2010,11,ER,NY,RBT,10500,11,397
2010,11,ER,NY,RBT,10500,11,397
2011,4,ER,NY,BNT,8470,16,961
2011,4,ER,NY,BNT,8470,16,961
2011,4,ER,NY,BNT,4230,16,538
2011,4,ER,NY,BNT,16930,16,1920
2011,11,ER,NY,BNT,7440,11,225
2011,4,ER,NY,RBT,11560,12,187
2011,4,ER,NY,RBT,11560,12,187
2011,4,ER,NY,RBT,23130,12,375
2011,4,ER,NY,RBT,23130,12,375
2011,4,ER,NY,RBT,23130,12,375
2011,4,ER,NY,RBT,46250,12,699
2011,4,ER,NY,RBT,11560,12,175
2011,4,ER,NY,RBT,17340,12,262
2011,4,ER,NY,RBT,11560,12,175
2011,4,ER,NY,RBT,104070,12,2421
2011,4,ER,NY,RBT,9400,12,219
2011,5,ER,NY,RBT,11560,13,254
2011,4,ER,NY,RBT,1000,16,138
2011,11,ER,NY,RBT,15000,11,642
2012,4,ER,NY,BNT,4440,16,347
2012,4,ER,NY,BNT,8870,16,875
2012,4,ER,NY,BNT,8870,16,875
2012,4,ER,NY,BNT,17740,16,1609
2012,4,ER,NY,RBT,10000,12,196
2012,4,ER,NY,RBT,10000,12,196
2012,4,ER,NY,RBT,20000,12,399
2012,4,ER,NY,RBT,20000,12,381
2012,4,ER,NY,RBT,20000,12,381
2012,4,ER,NY,RBT,40000,12,798
2012,4,ER,NY,RBT,10000,12,192
2012,4,ER,NY,RBT,15000,12,288
2012,4,ER,NY,RBT,10000,12,192
2012,4,ER,NY,RBT,90000,12,1502
2012,5,ER,NY,RBT,10000,13,259
2012,11,ER,NY,RBT,4000,16,503
2012,4,ER,NY,RBT,1000,16,103
2012,11,MI,MI,LAT,49148,10,900.381
2012,10,MI,MI,LAT,51035,10,905.37
2012,10,MI,WI,LAT,40581,10,268.527
2012,10,MI,WI,LAT,46120,10,390.543
2012,10,MI,WI,LAT,26377,10,174.542
2012,10,MI,IN,LAT,52015,10,895.391
2012,10,MI,WI,LAT,34493,10,228.248
2012,10,MI,MI,LAT,100000,10,870.444
2012,10,MI,MI,LAT,50705,10,881.012
2012,10,MI,WI,LAT,12983,10,84.005
2012,10,MI,WI,LAT,8439,10,54.613
2012,10,MI,WI,LAT,11036,10,71.395
2012,10,MI,WI,LAT,69915,10,537.507
2013,4,HU,MI,LAT,122443,14,4467.885
2013,4,HU,MI,LAT,66040,14,2304.249
2013,5,HU,MI,LAT,62534,15,2251.179
2013,4,HU,MI,LAT,123821,14,4443.391
2013,4,HU,MI,LAT,48849,15,1316.779
2013,4,HU,MI,LAT,48865,15,1459.207
2013,4,HU,MI,LAT,128300,14,4321.375
2013,4,HU,MI,LAT,65967,14,2085.164
2013,5,HU,MI,LAT,126609,15,4118.619
2013,5,HU,MI,LAT,67338,15,2296.538
2013,4,HU,MI,LAT,65540,14,2269.323
2013,4,HU,MI,LAT,65824,14,2350.969
2013,4,HU,MI,LAT,49156,15,1188.866
2013,5,HU,MI,LAT,67325,15,2296.085
2013,4,HU,MI,LAT,61759,15,1389.353
2013,4,HU,MI,LAT,49040,15,1256.451
2013,4,HU,MI,LAT,61879,15,1453.31
2013,5,HU,MI,LAT,60454,15,2142.317
2013,5,MI,MI,LAT,41388,15,1997.167
2013,5,MI,MI,LAT,41267,14,1428.816
2013,5,MI,MI,LAT,51510,14,1753.135
2013,4,MI,MI,LAT,40875,14,1236.039
2013,3,MI,WI,LAT,51147,14,1241.482
2013,5,MI,MI,LAT,41336,15,1602.542
2013,5,MI,MI,LAT,27777,14,969.327
2013,5,MI,MI,LAT,41267,15,1729.094
2013,6,MI,WI,LAT,9490,17,481.838
2013,6,MI,WI,LAT,102988,17,5211.776
2013,5,MI,MI,LAT,28124,14,1114.023
2013,5,MI,MI,LAT,68783,14,1997.167
2013,5,MI,MI,LAT,40950,15,1769.01
2013,5,MI,MI,LAT,41011,15,1754.949
2013,5,MI,MI,LAT,69053,14,2380.906
2013,5,MI,MI,LAT,39129,15,1504.112
2013,5,MI,MI,LAT,51658,14,1818.905
2013,6,MI,WI,LAT,102892,16,4812.615
2013,5,MI,MI,LAT,40861,15,1817.091
2013,6,MI,WI,LAT,102948,17,4770.885
2013,5,MI,MI,LAT,68850,14,1821.173
2013,5,MI,MI,LAT,41569,16,1394.797
2013,5,MI,MI,LAT,61870,14,2222.603
2013,5,MI,MI,LAT,40572,15,1600.274
2013,5,MI,MI,LAT,41067,15,1592.109
2013,4,MI,IN,LAT,42386,14,1456.485
2013,5,MI,MI,LAT,34510,14,1194.762
2013,5,MI,IL,LAT,61834,16,2346.887
2013,5,MI,MI,LAT,40925,15,1600.274
2013,5,MI,MI,LAT,41034,15,1772.639
2013,5,MI,MI,LAT,41359,15,1690.085
2013,6,MI,WI,LAT,103422,17,4507.801
2013,6,MI,WI,LAT,103290,17,4862.057
2013,5,MI,MI,LAT,39629,15,1393.436
2013,5,MI,MI,LAT,72635,14,1734.991
2013,5,MI,MI,LAT,61863,14,2181.326
2013,5,MI,MI,LAT,41005,15,1771.278
2013,6,MI,WI,LAT,16160,17,820.426
2013,5,MI,MI,LAT,68369,14,1803.03
2013,3,MI,WI,LAT,24450,14,592.392
2013,5,MI,MI,LAT,40718,15,1358.056
2013,5,MI,MI,LAT,40877,15,1765.835
2013,5,MI,MI,LAT,68449,14,1688.724
2013,5,MI,MI,LAT,41472,16,1290.47
2013,5,MI,MI,LAT,40550,15,1613.428
2013,5,MI,MI,LAT,20000,14,698.986
2013,5,MI,MI,LAT,41204,15,1916.881
2013,5,MI,MI,LAT,68666,14,1810.741
2013,5,MI,MI,LAT,41813,15,2039.351
2013,5,MI,MI,LAT,68910,14,1970.405
2013,5,MI,MI,LAT,33707,14,1335.376
2013,4,MI,MI,LAT,41004,14,1387.993
2013,5,MI,IL,LAT,62187,16,2350.062
2013,5,MI,MI,LAT,68636,14,1825.709
2013,6,MI,WI,LAT,78068,17,3896.358
2013,5,MI,MI,LAT,102377,15,4530.481
2013,3,MI,WI,LAT,14096,14,342.462
2013,5,SU,MN,BKT,3564,,489.88
2013,5,SU,MI,BKT,15200,,6.441
2013,5,SU,MN,BKT,2112,,290.299
2013,6,SU,MN,BKT,25793,,81.76
2013,7,SU,MI,BKT,3850,,9.888
2013,7,SU,MI,BKT,3610,,9.707
2013,5,SU,MI,BKT,15200,,6.26
2013,5,SU,MN,BKT,3333,,624.597
2012,6,SU,MN,BKT,25506,,98.883
2012,5,SU,MN,BKT,3333,16,431.956
2012,5,SU,MN,BKT,3333,16,431.956
2012,5,SU,MI,BKT,16265,5,6.523
2012,5,SU,MN,BKT,3333,16,431.956
2012,5,SU,MI,BKT,16946,5,6.722
2013,6,SU,ON,CHS,12700,6,127
2013,7,SU,WI,WAE,35769,3,27.9
2013,7,SU,WI,WAE,37436,3,28.4
2013,7,SU,WI,WAE,21846,3,28.4
2013,7,SU,WI,WAE,37077,3,48.2
2013,7,SU,WI,WAE,23648,3,17.5
2013,7,SU,WI,WAE,59189,3,43.8
2013,7,SU,WI,WAE,44107,3,24.7
2013,7,SU,WI,WAE,61428,3,34.4
2013,6,SU,WI,YEP,6300,2,
2013,6,SU,WI,YEP,96000,2,9.6
2013,7,SU,WI,YEP,93611,3,33.7
2013,8,SU,WI,YEP,11100,4,11.1
2013,5,SU,WI,WAE,4500000,0,
2013,5,SU,WI,WAE,300000,0,
2013,5,SU,WI,WAE,900000,0,
2013,8,SU,MN,RBT,32507,17,2700.3
2013,8,SU,MN,RBT,14127,17,1193.3
2013,8,SU,MN,RBT,10917,17,922.14
2013,7,SU,MN,RBT,1144,16,285.11
2013,6,SU,MN,RBT,1360,15,261.39
2013,6,SU,MN,RBT,13798,15,2544.2
2013,8,SU,MN,RBT,13438,17,1139.3
2013,6,SU,MN,RBT,9972,15,1675.3
2013,6,SU,MN,RBT,17284,1,29.937
2013,6,SU,MN,RBT,38683,1,60.677
2013,7,SU,MN,RBT,50375,0,7.294
2013,7,SU,MN,RBT,19179,0,7.482
2013,7,SU,MN,RBT,5239,0,0.758
2013,6,SU,MN,RBT,21450,0,3.878
2013,8,SU,MN,RBT,24073,0,3.968
2013,8,SU,MN,RBT,1130,0,0.163
2013,7,SU,MN,RBT,8499,0,0.948
2013,6,SU,MN,RBT,85518,0,12.46
2013,6,SU,MN,RBT,31391,0,4.459
2013,7,SU,MN,RBT,20561,0,3.193
2013,7,SU,MN,RBT,101602,0,15.096
2013,4,SU,MN,LAT,43390,15,1647
2013,4,SU,MN,LAT,46348,15,2070.6
2013,6,SU,MN,LAT,48626,17,2341.4
2013,6,SU,MN,RBT,28,72,45.132
2013,7,MI,IL,BNT,10257,7,466
2013,5,MI,IL,RBT,9442,5,679
2013,7,MI,IL,BNT,10257,7,466
2013,7,MI,IL,BNT,10053,7,451
2013,5,MI,IL,RBT,11577,5,870
2013,7,MI,IL,BNT,10257,7,466
2013,7,MI,IL,BNT,10053,7,451
2013,5,MI,IL,CHS,73662,5,2548
2013,5,MI,IL,COS,104879,5,2711
2013,9,MI,IL,RBT,21526,6,1267
2013,7,MI,IL,BNT,10257,7,466
2013,5,MI,IL,CHS,78786,5,2659
2013,5,MI,IL,COS,105518,5,2808
2013,5,MI,IL,RBT,12404,5,932
2013,7,MI,IL,BNT,10053,7,451
2013,5,MI,IL,RBT,13451,5,1011
2013,7,MI,IL,BNT,10053,7,451
2013,5,MI,IL,RBT,6563,5,472
2013,5,MI,IL,RBT,2898,5,208
2013,7,MI,IL,BNT,10508,7,473
2013,7,MI,IL,BNT,10516,7,473
2013,5,MI,IL,CHS,74888,5,2613
2013,5,MI,IL,COS,99891,5,2550
2013,9,MI,IL,RBT,21407,6,1260
2013,4,MI,IN,BNT,47500,4,
2013,4,MI,IN,CHS,57235,6,
2013,4,MI,IN,CHS,57232,6,
2013,4,MI,IN,CHS,54984,6,
2013,4,MI,IN,COS,28033,5,
2013,11,MI,IN,COS,33796,11,
2013,11,MI,IN,COS,50842,11,
2013,10,MI,IN,COS,89916,11,
2013,10,MI,IN,COS,7055,11,
2013,11,MI,IN,COS,34997,11,
2013,11,MI,IN,COS,15303,11,
2013,11,MI,IN,COS,2431,11,
2013,3,MI,IN,RBT,7941,16,
2013,3,MI,IN,RBT,7478,16,
2013,4,MI,IN,RBT,22352,16,
2013,4,MI,IN,RBT,21863,16,
2013,4,MI,IN,RBT,23439,16,
2013,4,MI,IN,RBT,24416,16,
2013,4,MI,IN,RBT,12028,16,
2013,4,MI,IN,RBT,11373,16,
2013,4,MI,IN,RBT,37184,16,
2013,4,MI,IN,RBT,36732,16,
2013,4,MI,IN,RBT,33799,16,
2013,4,MI,IN,RBT,44682,16,
2013,4,MI,IN,RBT,23896,16,
2013,4,MI,IN,RBT,11982,16,
2013,4,MI,IN,RBT,6683,16,
2013,4,MI,IN,RBT,4125,16,
2013,5,MI,IN,RBT,37164,3,
2013,7,MI,IN,RBT,31890,5,
2013,8,MI,IN,RBT,24813,6,
2013,10,MI,IN,RBT,25342,9,
2013,10,MI,IN,RBT,20842,9,
2013,11,MI,IN,RBT,59491,10,
2013,11,MI,IN,RBT,21643,10,
2013,12,MI,IN,RBT,49874,11,
2013,12,MI,IN,RBT,49662,11,
2013,12,MI,IN,RBT,17160,11,
2013,12,MI,IN,RBT,17287,11,
2013,5,SU,WI,BNT,17446,,1203.380558
2013,5,SU,WI,BNT,30520,,835.9707379
2013,6,SU,WI,BNT,13468,,456.3139242
2013,6,SU,WI,BNT,39012,,1350.344485
2013,6,SU,WI,BNT,10726,,313.88592
2013,6,SU,WI,BNT,12883,,372.8529281
2013,7,SU,WI,WAE,53188,,29.48350405
2013,10,MI,WI,MUE,500,,71.21400209
2013,10,MI,WI,MUE,500,,69.39963261
2013,9,MI,WI,MUE,475,,3.62873896
2013,9,MI,WI,MUE,475,,3.62873896
2013,10,MI,WI,MUE,551,,77.1107029
2013,5,MI,WI,BNT,7022,,838.2386998
2013,5,MI,WI,BNT,16848,,489.4261672
2013,5,MI,WI,BNT,10146,,293.9278558
2013,3,MI,WI,RBT,3808,,154.2214058
2013,3,MI,WI,RBT,4180,,172.3651006
2013,3,MI,WI,RBT,2214,,92.98643585
2013,3,MI,WI,RBT,2400,,90.718474
2013,3,MI,WI,RBT,2400,,90.718474
2013,3,MI,WI,RBT,4802,,224.5282232
2013,3,MI,WI,RBT,4440,,193.683942
2013,3,MI,WI,RBT,2214,,92.98643585
2013,3,MI,WI,RBT,2224,,93.44002822
2013,3,MI,WI,RBT,2400,,90.718474
2013,4,MI,WI,CHS,32760,,190.5087954
2013,3,MI,WI,RBT,10752,,518.9096713
2013,3,MI,WI,RBT,5343,,259.0012433
2013,3,MI,WI,RBT,5644,,245.3934722
2013,5,MI,WI,CHS,152540,,1520.441624
2013,5,MI,WI,BNT,6930,,713.9543904
2013,5,MI,WI,BNT,6854,,706.2433201
2013,5,SU,WI,BNT,5804,,402.7900246
2013,7,SU,WI,WAE,46826,,33.56583538
2013,7,SU,WI,WAE,100000,,69.39963261
2013,10,SU,WI,SPE,10184,,285.3096007
2013,10,SU,WI,SPE,19216,,362.4203036
2013,10,SU,WI,SPE,12645,,361.5131189
2013,10,SU,WI,SPE,12771,,365.1418579
2013,10,SU,WI,SPE,21764,,363.7810807
2013,4,SU,WI,LAT,10167,,546.1252135
2013,5,SU,WI,LAT,9669,,572.4335709
2013,5,SU,WI,LAT,6219,,368.3170044
2013,5,SU,WI,LAT,8504,,503.4875307
2013,4,SU,WI,BNT,11627,,836.8779227
2013,5,SU,WI,BNT,5808,,399.1612856
2013,5,SU,WI,BNT,5829,,419.5729423
2013,5,MI,WI,BNT,6732,,692.635549
2013,5,MI,WI,BNT,6648,,684.9244787
2013,5,MI,WI,BNT,6855,,706.2433201
2013,5,MI,WI,BNT,6626,,682.6565169
2013,4,MI,WI,BNT,2322,,224.0746308
2013,4,MI,WI,BNT,482,,46.72001411
2013,5,MI,WI,BNT,5121,,523.445595
2013,5,MI,WI,BNT,7009,,722.119053
2013,4,MI,WI,BNT,5015,,483.9830588
2013,10,MI,WI,BNT,9274,,782.9004306
2013,10,MI,WI,BNT,9086,,767.47829
2013,10,MI,WI,BNT,9167,,774.2821756
2013,10,MI,WI,BNT,5209,,439.9845989
2013,3,MI,WI,COS,9331,,371.492151
2013,3,MI,WI,BNT,12432,,772.4678061
2013,5,MI,WI,BNT,9467,,703.0681735
2013,2,MI,WI,BNT,19505,,1228.78173
2013,4,MI,WI,BNT,9675,,679.9349626
2013,2,MI,WI,BNT,10572,,643.647573
2013,2,MI,WI,BNT,12414,,728.9229386
2013,3,MI,WI,BNT,9681,,627.3182477
2013,4,MI,WI,BNT,9951,,728.0157539
2013,5,MI,WI,BNT,10478,,759.7672198
2013,3,MI,WI,BNT,4030,,250.3829882
2013,5,MI,WI,BNT,8160,,616.8856232
2013,5,MI,WI,BNT,9564,,722.119053
2013,5,SU,WI,LAT,8218,,503.4875307
2013,5,SU,WI,LAT,8224,,503.9411231
2013,5,SU,WI,LAT,8228,,502.580346
2013,5,SU,WI,LAT,8174,,500.7659765
2013,5,SU,WI,LAT,6566,,386.9142916
2013,5,SU,WI,LAT,8468,,502.580346
2013,5,SU,WI,LAT,6661,,408.233133
2013,5,SU,WI,LAT,6222,,381.4711832
2013,5,SU,WI,LAT,8212,,503.4875307
2013,5,SU,WI,LAT,6652,,407.7795406
2013,10,SU,WI,LAT,26958,,371.0385587
2013,5,SU,WI,BNT,62328,,1729.094114
2013,5,SU,WI,BNT,12007,,789.2507238
2013,6,SU,WI,BNT,14753,,423.2016812
2013,5,MI,WI,BNT,8824,,769.2926595
2013,5,MI,WI,BNT,8830,,770.1998443
2013,5,MI,WI,BNT,3245,,309.8035887
2013,3,MI,WI,RBT,2486,,102.5118756
2013,3,MI,WI,RBT,2233,,92.07925111
2013,3,MI,WI,COS,14310,,579.6910489
2013,5,MI,WI,CHS,48640,,279.4128999
2013,5,MI,WI,CHS,26366,,151.0462592
2013,2,MI,WI,BNT,20849,,1197.483857
2013,2,MI,WI,BNT,11528,,641.3796112
2013,5,MI,WI,BNT,7034,,839.1458845
2013,5,MI,WI,BNT,8855,,853.6608403
2013,5,MI,WI,BNT,6116,,177.808209
2013,10,MI,WI,BNT,10900,,649.9978662
2013,10,MI,WI,BNT,11383,,711.2328362
2013,4,MI,WI,RBT,18685,,888.1338605
2013,4,MI,WI,RBT,16358,,856.3823946
2013,4,MI,WI,RBT,1892,,90.26488163
2013,4,MI,WI,RBT,18049,,884.5051215
2013,4,MI,WI,RBT,13866,,664.0592297
2013,4,MI,WI,RBT,4020,,180.5297633
2013,3,MI,WI,RBT,10944,,519.816856
2013,3,MI,WI,RBT,11654,,548.3931753
2013,8,MI,WI,LAS,520,,4.98951607
2013,9,MI,WI,LAS,200,,3.62873896
2013,9,MI,WI,LAS,212,,6.35029318
2013,10,MI,WI,LAS,375,,11.33980925
2013,10,MI,WI,LAS,300,,9.0718474
2013,3,MI,WI,COS,6350,,257.1868738
2013,4,MI,WI,COS,37303,,1522.709586
2013,4,MI,WI,COS,18257,,754.3241113
2013,4,MI,WI,COS,32405,,1333.107975
2013,4,MI,WI,COS,27975,,1235.132024
2013,4,MI,WI,COS,47966,,1979.477103
2013,4,MI,WI,COS,10050,,453.59237
2013,5,MI,WI,CHS,39447,,219.9922995
2013,5,MI,WI,CHS,17452,,91.17206637
2013,5,MI,WI,CHS,34956,,182.3441327
2013,3,MI,WI,BNT,17599,,1237.853578
2013,4,MI,WI,BNT,10409,,770.1998443
2013,4,MI,WI,BNT,2990,,242.2183256
2013,3,MI,WI,BNT,10390,,636.8436875
2013,9,MI,WI,BNT,7000,,107.5013917
2013,5,MI,WI,BNT,5531,,532.9710348
2013,5,MI,WI,BNT,3197,,307.9892192
2013,5,MI,WI,BNT,6712,,779.725284
2013,5,MI,WI,BNT,8563,,814.6518965
2013,3,MI,WI,RBT,2380,,105.6870222
2013,3,MI,WI,RBT,2387,,106.1406146
2013,3,MI,WI,RBT,2230,,103.4190604
2013,3,MI,WI,RBT,3755,,143.3351889
2013,3,MI,WI,RBT,1896,,71.66759446
2013,4,MI,WI,RBT,3052,,131.5417873
2013,3,MI,WI,RBT,1908,,72.12118683
2013,3,MI,WI,RBT,2234,,103.4190604
2013,3,MI,WI,RBT,4118,,160.571699
2013,3,MI,WI,RBT,2101,,86.63614267
2013,3,MI,WI,RBT,2046,,84.36818082
2013,3,MI,WI,RBT,4118,,161.0252914
2013,3,MI,WI,RBT,3760,,138.3456729
2013,3,MI,WI,RBT,10746,,505.7554926
2013,3,MI,WI,RBT,5305,,257.6404662
2013,3,MI,WI,RBT,5822,,273.9697915
2013,2,MI,WI,BNT,14578,,1319.953797
2013,10,MI,WI,BNT,12903,,688.5532177
2013,3,MI,WI,COS,9819,,366.502635
2013,5,MI,WI,CHS,22932,,139.70645
2013,5,MI,WI,CHS,46100,,247.661434
2013,5,MI,WI,CHS,22932,,139.70645
2013,2,MI,WI,BNT,13705,,767.0246977
2013,3,MI,WI,BNT,4912,,271.7018296
2013,2,MI,WI,BNT,21664,,1245.111056
2013,10,MI,WI,MUE,500,,66.67807839
2013,10,MI,WI,MUE,500,,68.94604024
2013,3,MI,WI,RBT,4084,,155.5821829
2013,3,MI,WI,RBT,3755,,151.4998516
2013,3,MI,WI,RBT,4084,,175.9938396
2013,3,MI,WI,RBT,3757,,149.2318897
2013,4,MI,WI,CHS,10125,,61.23496995
2013,5,MI,WI,CHS,9880,,62.14215469
2013,5,MI,WI,BNT,2561,,263.9907593
2013,5,MI,WI,BNT,8310,,786.5291696
2013,5,MI,WI,BNT,4158,,396.8933238
2013,5,MI,WI,BNT,9938,,302.5461108
2013,5,MI,WI,BNT,19781,,631.8541714
2013,5,MI,WI,BNT,8497,,3854.174368
2013,10,MI,WI,BNT,6870,,415.4906109
2013,10,MI,WI,BNT,7148,,432.2735286
2013,3,MI,WI,RBT,8395,,331.1224301
2013,3,MI,WI,RBT,8189,,348.8125325
2013,3,MI,WI,RBT,2420,,99.7903214
2013,3,MI,WI,RBT,2211,,91.17206637
2013,3,MI,WI,RBT,2409,,99.33672903
2013,3,MI,WI,RBT,2203,,92.53284348
2013,3,MI,WI,RBT,2563,,105.6870222
2013,3,MI,WI,RBT,2783,,114.7588696
2013,3,MI,WI,COS,14348,,631.8541714
2013,5,MI,WI,CHS,63450,,367.4098197
2013,5,MI,WI,CHS,11205,,63.04933943
2013,9,MI,WI,BNT,6011,,97.97595192
2013,3,MI,WI,RBT,6291,,227.7033697
2013,3,MI,WI,RBT,6142,,242.671918
2013,4,MI,WI,CHS,29925,,180.9833556
2013,5,MI,WI,CHS,31240,,196.8590886
2013,3,MI,WI,RBT,2399,,103.4190604
2013,3,MI,WI,RBT,2299,,94.80080533
2013,3,MI,WI,RBT,31739,,1531.327841
2013,4,MI,WI,BNT,17118,,1653.797781
2013,4,MI,WI,COS,20929,,839.1458845
2013,4,MI,WI,COS,9437,,399.614878
2013,4,MI,WI,COS,10700,,428.6447897
2013,5,MI,WI,CHS,31746,,184.6120946
2013,5,MI,WI,CHS,31746,,184.6120946
2013,2,MI,WI,BNT,26356,,1466.917725
2013,5,MI,WI,BNT,10416,,820.095005
2013,5,MI,WI,BNT,10203,,825.084521
2013,5,MI,WI,BNT,805,,77.1107029
2013,4,MI,WI,RBT,14550,,689.9139948
2013,4,MI,WI,RBT,12450,,589.670081
2013,4,MI,WI,RBT,21020,,884.5051215
2013,4,MI,WI,RBT,6100,,263.537167
2013,3,MI,WI,RBT,16497,,772.0142137
2013,3,MI,WI,RBT,16019,,752.9633342
2013,3,MI,WI,COS,12305,,474.9112114
2013,3,MI,WI,COS,15937,,634.1221333
2013,4,MI,WI,COS,15184,,631.8541714
2013,4,MI,WI,COS,16933,,649.9978662
2013,4,MI,WI,COS,14862,,648.1834967
2013,4,MI,WI,COS,8407,,342.008647
2013,5,MI,WI,CHS,75046,,444.974115
2013,3,MI,WI,BNT,12274,,825.9917058
2013,4,MI,WI,BNT,4059,,299.3709642
2013,4,MI,WI,BNT,14228,,1116.290823
2013,4,MI,WI,RBT,2250,,113.3980925
2013,4,MI,WI,RBT,2467,,106.594207
2013,3,MI,WI,RBT,5126,,211.3740444
2013,4,MI,WI,RBT,505,,25.40117272
2013,3,MI,WI,RBT,4900,,207.7453055
2013,4,MI,WI,RBT,2500,,107.9549841
2013,4,MI,WI,BNT,8304,,801.0441254
2013,4,MI,WI,BNT,8944,,862.7326877
2013,10,MI,WI,BNT,9714,,820.095005
2013,10,MI,WI,BNT,9231,,779.725284
2013,10,MI,WI,BNT,2889,,244.0326951
2013,4,MI,WI,COS,18950,,759.3136274
2013,3,MI,WI,COS,11974,,416.3977957
2013,5,MI,WI,CHS,63603,,359.6987494
2013,3,MI,WI,BNT,23574,,1477.350349
2013,3,MI,WI,BNT,4147,,233.6000706
2013,4,ER,NY,BNT,3640,16,455
2013,4,ER,NY,BNT,7270,16,916
2013,4,ER,NY,BNT,7270,16,942
2013,4,ER,NY,BNT,14450,16,1639
2013,4,ER,NY,RBT,10000,12,162
2013,4,ER,NY,RBT,10000,12,162
2013,4,ER,NY,RBT,20000,12,324
2013,4,ER,NY,RBT,20000,12,342
2013,4,ER,NY,RBT,20000,12,342
2013,4,ER,NY,RBT,40000,12,648
2013,4,ER,NY,RBT,10000,12,162
2013,4,ER,NY,RBT,15000,12,244
2013,4,ER,NY,RBT,10000,12,162
2013,4,ER,NY,RBT,90000,12,1506
2013,5,ER,NY,RBT,10000,13,
2013,4,ER,NY,RBT,4000,16,587
2013,4,ER,NY,RBT,1000,16,147
2013,6,HU,MI,ATS,35000,,2734.38
2013,4,MI,MI,RBT,33653,,1784.2
2013,7,HU,MI,LAT,50,,15.65
2013,1,MI,MI,BNT,600,,96.39
2013,6,MI,MI,BNT,1000,,160.66
2013,10,MI,MI,WAE,5000,,524.21
2013,4,ER,MI,RBT,31571,,2480.05
2013,4,ER,MI,RBT,30832,,2422
2013,4,HU,MI,ATS,35000,,936.58
2013,4,HU,MI,RBT,7100,,651.4
2013,4,HU,MI,ATS,30000,,773.6
2013,4,HU,MI,RBT,23000,,2110
2013,4,HU,MI,ATS,20773,,537.2
2013,4,HU,MI,RBT,7100,,689.3
2013,4,HU,MI,ATS,15092,,404
2013,4,HU,MI,RBT,20800,,1908.4
2013,4,HU,MI,RBT,7100,,606.8
2013,4,HU,MI,RBT,7100,,586.8
2013,4,HU,MI,SPE,13968,,720
2013,4,HU,MI,SPE,8148,,420
2013,4,HU,MI,RBT,13200,,925.7
2013,4,HU,MI,SPE,7884,,406
2013,4,HU,MI,RBT,26000,,2274.72
2013,4,HU,MI,RBT,16501,,1405.6
2013,4,HU,MI,RBT,15525,,1350
2013,4,HU,MI,RBT,26021,,2298.67
2013,4,HU,MI,RBT,6505,,527.15
2013,4,HU,MI,RBT,11302,,728.22
2013,4,HU,MI,RBT,10000,,467.5
2013,4,HU,MI,RBT,9989,,449
2013,4,HU,MI,LAT,63073,,950
2013,4,HU,MI,RBT,15256,,1423.13
2013,4,HU,MI,RBT,15265,,1423.97
2013,4,HU,MI,RBT,27002,,2263.37
2013,4,HU,MI,RBT,15250,,833.3
2013,4,HU,MI,RBT,15250,,833.3
2013,4,HU,MI,RBT,12400,,677.6
2013,4,HU,MI,RBT,12300,,672
2013,4,HU,MI,RBT,12300,,672
2013,4,HU,MI,RBT,41738,,2208.4
2013,4,HU,MI,RBT,36004,,2793.17
2013,5,HU,MI,RBT,14610,,1051.08
2013,5,HU,MI,CHS,79876,,400
2013,5,HU,MI,CHS,171153,,857.09
2013,5,HU,MI,RBT,9900,,891.9
2013,5,HU,MI,RBT,11825,,757.9869878
2013,5,HU,MI,RBT,1086,,69.61301216
2013,5,HU,MI,RBT,11084,,865.2079979
2013,5,HU,MI,RBT,3920,,305.9920021
